vggish_point,label
260-202,humpback
260-203,humpback
260-204,humpback
260-205,humpback
260-206,humpback
260-208,humpback
260-209,humpback
260-210,humpback
260-211,humpback
260-212,humpback
260-213,humpback
260-215,humpback
260-216,humpback
260-217,humpback
260-218,humpback
260-221,humpback
260-222,humpback
260-223,humpback
260-224,humpback
260-225,humpback
260-227,humpback
260-228,humpback
260-229,humpback
260-230,humpback
260-231,humpback
260-234,humpback
260-235,humpback
260-236,humpback
260-239,humpback
260-240,humpback
260-241,humpback
260-242,humpback
260-245,humpback
260-246,humpback
260-247,humpback
260-248,humpback
260-249,humpback
260-375,humpback
260-376,humpback
260-377,humpback
260-378,humpback
260-379,humpback
260-381,humpback
260-382,humpback
260-383,humpback
260-387,humpback
260-388,humpback
260-389,humpback
260-390,humpback
260-391,humpback
260-393,humpback
260-394,humpback
260-395,humpback
260-396,humpback
260-399,humpback
260-400,humpback
260-401,humpback
260-402,humpback
260-403,humpback
260-404,humpback
260-407,humpback
260-408,humpback
260-409,humpback
260-413,humpback
260-414,humpback
260-415,humpback
260-416,humpback
260-419,humpback
260-420,humpback
260-421,humpback
260-423,humpback
260-424,humpback
260-427,humpback
260-428,humpback
260-429,humpback
271-696,mooring
271-697,flow noise-mooring
271-698,flow noise-mooring
271-699,flow noise-mooring
271-700,flow noise-mooring
271-701,flow noise
271-702,flow noise
271-718,mooring
271-719,mooring
271-720,mooring
271-721,mooring
271-722,mooring
271-723,flow noise-mooring
271-724,flow noise
271-725,flow noise
271-726,flow noise
271-727,flow noise
271-728,flow noise
271-730,flow noise
271-731,flow noise
271-732,flow noise
271-733,flow noise
271-734,flow noise
271-735,flow noise
271-736,flow noise
271-737,flow noise
271-738,flow noise
271-739,flow noise
271-740,flow noise
271-741,flow noise
271-742,flow noise
271-743,flow noise
271-744,flow noise
271-745,flow noise
271-746,flow noise
271-747,flow noise
271-748,flow noise
274-1570,mooring
274-1571,mooring
274-1572,mooring
274-1573,mooring
274-1577,mooring
274-1578,mooring
274-1579,mooring
274-1580,mooring
274-1583,mooring
274-1584,mooring
274-1592,mooring
274-1593,mooring
274-1595,mooring
274-1596,mooring
274-1600,mooring
274-1601,mooring
274-1602,mooring
280-1562,flow noise
280-1563,flow noise
280-1564,flow noise
280-1565,flow noise
280-1566,flow noise-humpback
280-1567,flow noise-humpback
280-1568,flow noise-humpback
280-1569,flow noise-humpback
280-1570,flow noise
280-1571,flow noise
280-1572,flow noise
280-1573,flow noise
280-1574,flow noise
280-1575,flow noise
280-1576,flow noise
280-1577,flow noise
280-1578,flow noise
280-1579,flow noise
280-1580,flow noise
280-1581,flow noise
280-1582,flow noise
280-1583,flow noise
280-1584,flow noise
280-1585,flow noise
280-1586,flow noise
280-1587,flow noise
280-1588,flow noise
280-1589,flow noise
280-1590,flow noise
280-1591,flow noise
280-1592,flow noise
280-1593,flow noise
280-1594,flow noise
280-1596,flow noise-humpback
280-1597,flow noise-humpback
280-1598,flow noise
280-1599,flow noise
280-1600,flow noise
280-1601,flow noise
280-1602,humpback
280-1603,humpback
280-1604,humpback
280-1605,humpback
280-1606,humpback
280-1607,humpback
280-1614,flow noise
280-1615,flow noise
280-1616,flow noise
280-1617,flow noise
280-1618,flow noise
280-1620,flow noise
280-1621,flow noise
280-1622,flow noise
280-1623,flow noise
280-1624,flow noise
283-1756,humpback
283-1757,humpback
283-1758,humpback
283-1761,humpback
283-1762,humpback
283-1763,humpback
283-1764,humpback
283-1765,humpback
283-1766,humpback
283-1767,humpback
283-1768,humpback
283-1769,humpback
283-1770,humpback
283-1771,humpback
283-1772,humpback
283-1773,humpback
283-1774,humpback
283-1776,humpback
283-1777,humpback
283-1778,humpback
283-1779,humpback
283-1780,humpback
283-1782,humpback
283-1783,humpback
283-1784,humpback
283-1787,humpback
283-1788,humpback
283-1789,humpback
283-1790,humpback
283-1791,humpback
283-1792,humpback
283-1794,humpback
283-1795,humpback
283-1796,humpback
283-1797,humpback
283-1798,humpback
283-1799,humpback
283-1800,humpback
283-1801,humpback
283-1802,humpback
283-1803,humpback
283-1804,humpback
283-1805,humpback
283-1806,humpback
283-1808,humpback
283-1809,humpback
283-1810,humpback
286-252,humpback
286-253,humpback
286-254,humpback
286-264,fish
286-265,fish
286-266,fish
286-267,fish
286-268,fish
286-269,fish
286-270,fish
286-271,fish
286-272,fish
286-273,fish
286-274,fish
286-275,fish
286-276,humpback
286-277,humpback
286-278,humpback
286-288,flow noise
286-289,flow noise
286-290,flow noise
286-291,flow noise
286-304,humpback
286-305,humpback
286-306,humpback
288-1069,humpback
288-1095,humpback
288-1096,humpback
288-1097,humpback
288-1101,humpback
288-1102,humpback
288-1103,humpback
289-1644,humpback
289-1645,humpback
289-1646,humpback
289-1647,humpback
289-1676,humpback
289-1677,humpback
289-1678,humpback
294-1503,airplane
294-1504,airplane
294-1505,airplane
294-1506,airplane
294-1507,airplane
294-1508,airplane
294-1509,airplane
294-1510,airplane
294-1519,humpback
294-1520,humpback
294-1521,humpback
294-1541,humpback
294-1542,humpback
294-1547,humpback
294-1548,humpback
294-1549,humpback
294-1636,humpback
294-1637,humpback
294-1638,humpback
294-1660,helicopter
294-1661,helicopter
294-1662,helicopter
294-1663,helicopter
294-1664,helicopter
294-1665,helicopter
294-1666,helicopter
294-1667,helicopter
294-1668,helicopter
294-1669,helicopter
294-1670,helicopter
294-1671,helicopter
294-1672,helicopter
294-1673,helicopter
294-1674,helicopter
306-453,mooring
306-454,mooring
306-455,mooring
306-479,flow noise
306-480,flow noise
306-481,flow noise
306-482,flow noise
306-483,flow noise
306-484,flow noise
306-491,mooring
306-492,mooring
312-1814,humpback
312-1815,humpback
312-1816,humpback
312-1818,flow noise
312-1819,flow noise
312-1820,flow noise
312-1821,flow noise
312-1822,flow noise
312-1823,flow noise
312-1824,flow noise
312-1825,flow noise
312-1826,flow noise
312-1827,flow noise
312-1828,flow noise
312-1829,flow noise
312-1830,flow noise
312-1831,flow noise
312-1832,flow noise
312-1833,flow noise
312-1834,flow noise
312-1835,flow noise-mooring
312-1836,flow noise-mooring
312-1837,flow noise-mooring
312-1838,flow noise
312-1839,flow noise
312-1840,flow noise
312-1841,flow noise
312-1842,flow noise
312-1843,flow noise
312-1848,humpback
312-1849,humpback
312-1850,humpback
312-1857,flow noise
312-1858,flow noise
312-1859,flow noise
312-1860,flow noise
312-1865,mooring
312-1866,mooring
312-1867,mooring
312-962,mooring
312-963,mooring
312-964,mooring
312-965,humpback
312-966,humpback
312-967,humpback
312-991,humpback
312-992,humpback
314-258,flow noise
314-259,flow noise
314-260,flow noise
314-261,flow noise
314-262,flow noise
314-263,flow noise
314-264,flow noise
314-265,flow noise
314-266,flow noise
314-267,flow noise
314-268,flow noise
314-269,flow noise
314-270,flow noise
314-285,mooring
314-286,mooring
314-287,mooring
314-306,mooring
314-307,mooring
314-308,mooring
314-309,mooring
316-1687,flow noise
316-1688,flow noise
316-1689,flow noise
316-1690,flow noise
316-1691,flow noise
316-1692,flow noise
316-1693,flow noise
316-1694,flow noise
316-1695,flow noise
316-1696,flow noise-mooring
316-1697,flow noise-mooring
316-1698,flow noise-mooring
316-1699,flow noise
316-1700,flow noise
316-1701,flow noise
316-1702,flow noise
316-1708,flow noise
316-1709,flow noise
316-1710,flow noise
316-1711,flow noise
316-1712,flow noise
316-1716,fish
316-1717,fish
316-1718,fish
316-1719,fish
316-1720,fish
316-1740,fish
316-1741,fish
316-1742,fish
319-1438,humpback
319-1439,humpback
319-1440,humpback
319-1443,humpback
319-1444,humpback
319-1445,humpback
319-1446,humpback
319-1449,humpback
319-1450,humpback
319-1451,humpback
319-1452,humpback
319-1454,humpback
319-1455,humpback
319-1456,humpback
319-1457,humpback
319-1458,humpback
319-1459,humpback
319-1460,humpback
319-1461,humpback
319-1463,humpback
319-1464,humpback
319-1465,humpback
319-1466,humpback
319-1469,humpback
319-1470,humpback
319-1471,humpback
319-1474,humpback
319-1475,humpback
319-1476,humpback
319-1477,humpback
319-1479,humpback
319-1480,humpback
319-1481,humpback
319-1482,humpback
319-1485,humpback
319-1486,humpback
319-1488,humpback
319-1489,humpback
319-1490,humpback
319-1491,humpback
319-1492,humpback
319-1493,humpback
319-1494,humpback
319-1495,humpback
319-1496,humpback
324-886,humpback
324-887,humpback
324-888,humpback
324-889,humpback
324-907,humpback
324-908,humpback
324-930,humpback
324-931,humpback
324-932,humpback
326-1078,humpback
326-1079,humpback
326-1080,humpback
326-1081,humpback
326-1101,humpback
326-1102,humpback
326-1103,humpback
328-1065,humpback
328-1066,humpback
328-1070,helicopter
328-1071,helicopter
328-1072,helicopter
328-1073,helicopter
328-1074,helicopter
328-1075,helicopter
328-1076,helicopter
328-1077,helicopter
328-1078,helicopter
328-1079,helicopter
328-1080,helicopter
328-1081,helicopter
328-1098,humpback
328-1099,humpback
328-1100,humpback
328-1105,flow noise-humpback
328-1106,flow noise-humpback
328-1107,flow noise-humpback
328-1108,flow noise
328-1111,flow noise
328-1112,flow noise
328-1113,flow noise
328-1114,flow noise
328-1115,flow noise
328-1252,humpback
328-1253,humpback
328-1254,humpback
328-1280,humpback
328-1281,humpback
328-1282,humpback
328-1285,humpback
328-1286,humpback
328-1287,humpback
328-1288,humpback
328-1302,airplane
328-1303,airplane
328-1304,airplane
328-1305,airplane
328-1306,airplane
328-1307,airplane
328-1308,airplane
328-1309,airplane
328-1310,airplane
328-187,airplane
328-188,airplane
328-189,airplane
328-190,airplane
328-191,airplane
328-192,airplane
328-193,airplane
328-194,airplane
328-195,airplane
328-196,airplane
328-197,airplane
328-199,humpback
328-200,humpback
328-201,humpback
328-202,humpback
328-206,humpback
328-207,humpback
328-208,humpback
328-211,humpback
328-212,humpback
328-213,humpback
328-216,humpback
328-217,humpback
328-218,humpback
328-221,humpback
328-222,humpback
328-223,humpback
328-225,humpback
328-226,humpback
328-227,humpback
328-228,humpback
328-231,humpback
328-232,humpback
328-233,humpback
328-238,humpback
328-239,humpback
328-240,humpback
328-627,humpback
328-628,humpback
328-629,humpback
328-630,flow noise-humpback
328-631,flow noise
328-632,flow noise-humpback
328-633,flow noise-humpback
328-634,flow noise-humpback
328-635,flow noise-humpback
328-636,flow noise-humpback
328-637,flow noise
328-638,flow noise
328-641,humpback
328-642,humpback
328-643,humpback
328-646,humpback
328-647,humpback
328-648,humpback
328-651,flow noise
328-652,flow noise
328-653,flow noise
328-654,flow noise
328-655,flow noise-humpback
328-656,flow noise-humpback
328-657,humpback
328-661,humpback
328-662,humpback
328-664,humpback
328-665,humpback
328-669,humpback
328-670,humpback
328-675,airplane
328-676,airplane
328-677,airplane
328-678,airplane
328-679,airplane
328-680,airplane
328-681,airplane
328-683,flow noise
328-684,flow noise
328-685,flow noise
328-686,flow noise
328-812,humpback
328-813,humpback
328-814,humpback
328-815,humpback
328-816,flow noise-humpback
328-817,flow noise
328-818,flow noise
328-819,flow noise
328-821,flow noise
328-822,flow noise
328-823,flow noise
328-824,flow noise
328-825,flow noise
328-826,flow noise
328-827,flow noise
328-828,flow noise
328-829,flow noise
328-830,flow noise
328-831,flow noise
328-832,flow noise
328-833,flow noise-humpback
328-834,flow noise-humpback
328-835,flow noise-humpback
328-836,flow noise
328-837,flow noise
328-838,flow noise
328-839,flow noise-helicopter-humpback
328-840,flow noise-helicopter-humpback
328-841,flow noise-helicopter-humpback
328-842,flow noise-helicopter
328-843,flow noise-helicopter
328-844,flow noise-helicopter
328-845,flow noise-helicopter
328-846,flow noise-helicopter
328-847,flow noise-helicopter
328-848,flow noise-helicopter
328-849,flow noise-helicopter-humpback
328-850,flow noise-humpback
328-851,flow noise
328-852,flow noise
328-860,flow noise
328-861,flow noise
328-862,flow noise
328-863,flow noise
328-864,flow noise
328-865,flow noise-humpback
328-866,humpback
328-867,humpback
328-872,humpback
328-873,humpback
328-943,humpback
328-944,flow noise-humpback
328-945,flow noise-humpback
328-946,flow noise
328-950,humpback
328-951,humpback
328-952,humpback
328-953,humpback
328-954,humpback
328-955,humpback
328-957,humpback
328-958,humpback
328-959,humpback
328-969,humpback
328-970,humpback
328-971,humpback
328-974,flow noise
328-975,flow noise
328-976,flow noise
328-978,flow noise
328-979,flow noise
328-980,flow noise
328-981,flow noise
328-982,flow noise-humpback
328-983,humpback
328-984,humpback
328-985,humpback
328-986,humpback
328-987,humpback
328-988,humpback
328-991,airplane
328-992,airplane
328-993,airplane
328-994,airplane
328-995,airplane
328-996,airplane
328-997,airplane
328-998,airplane
333-1766,humpback
333-1767,humpback
333-1768,humpback
333-1770,mooring
333-1771,mooring
333-1772,mooring
333-1773,mooring
333-1774,flow noise
333-1775,flow noise
333-1776,flow noise
333-1777,flow noise
333-1778,flow noise
333-1786,flow noise
333-1787,flow noise
333-1788,flow noise
333-1789,flow noise
336-1064,mooring
336-1065,mooring
336-1066,mooring
336-1067,mooring
336-1068,mooring
336-1069,mooring
336-1070,mooring
336-1075,mooring
336-1076,mooring
336-1077,mooring
336-1078,mooring
336-1087,mooring
336-1088,mooring
336-1089,mooring
336-1094,flow noise
336-1095,flow noise
336-1096,flow noise
336-1097,flow noise-mooring
336-1098,flow noise-mooring
336-1099,mooring
336-1100,mooring
336-1116,mooring
336-1117,mooring
336-1118,mooring
336-1119,mooring
341-1442,humpback
341-1443,humpback
341-1444,humpback
341-1447,humpback
341-1448,humpback
341-1449,humpback
341-1450,humpback
341-1474,flow noise
341-1475,flow noise
341-1476,flow noise
341-1477,flow noise
341-1478,flow noise
341-1479,flow noise
341-1480,flow noise
341-1481,flow noise
341-1482,flow noise-humpback
341-1483,flow noise-humpback
341-1484,flow noise-humpback
341-1485,flow noise-humpback
341-1486,flow noise
341-1487,flow noise
341-1488,flow noise
341-1489,flow noise
344-10,mooring
344-1260,mooring
344-1262,fish
344-1263,fish
344-1264,fish
344-1265,fish
344-1266,fish
344-1267,fish
344-15,mooring
344-151,mooring
344-152,mooring
344-153,mooring
344-154,mooring
344-155,mooring
344-16,mooring
344-17,mooring
344-18,mooring
344-1848,airplane
344-1849,airplane
344-1850,airplane
344-1851,airplane
344-1852,airplane
344-1853,airplane
344-1854,airplane
344-1855,airplane
344-30,mooring
344-31,mooring
344-32,mooring
344-33,mooring
344-34,mooring
344-35,mooring
344-45,mooring
344-46,mooring
344-47,mooring
344-48,mooring
344-49,mooring
344-50,mooring
344-51,mooring
344-53,mooring
344-54,mooring
344-55,mooring
344-630,mooring
344-631,mooring
344-632,mooring
344-633,mooring
344-634,mooring
344-635,mooring
344-636,mooring
344-8,mooring
344-9,mooring
35-646,humpback
35-647,humpback
35-648,humpback
35-653,humpback
35-654,humpback
35-655,humpback
35-676,humpback
35-677,humpback
35-678,humpback
350-1507,mooring
350-1508,mooring
350-1509,mooring
350-1510,mooring
350-1516,flow noise-mooring
350-1517,flow noise-mooring
350-1518,flow noise-mooring
350-1519,flow noise-mooring
350-1520,flow noise
350-1521,flow noise-humpback
350-1522,flow noise-humpback
350-1523,flow noise-humpback
350-1524,flow noise-humpback
350-1525,flow noise
350-1560,humpback
350-1561,humpback
350-1562,humpback
354-770,humpback
354-771,humpback
354-772,humpback
354-773,humpback
354-774,humpback
354-778,humpback
354-779,humpback
361-1188,humpback
361-1189,humpback
361-1190,humpback
361-1194,fish-humpback
361-1195,fish-humpback
361-1196,fish-humpback
361-1197,fish
361-1198,fish
361-1199,fish-humpback
361-1200,fish-humpback
361-1201,fish-humpback
361-1202,fish
361-1203,fish
361-1204,fish-humpback
361-1205,fish-humpback
361-1206,fish-humpback
361-1207,humpback
361-1208,humpback
361-1209,humpback
361-1210,humpback
361-1211,humpback
361-1212,airplane-humpback
361-1213,airplane
361-1214,airplane
361-1215,airplane
361-1216,airplane
361-1217,airplane
361-1218,airplane
361-1219,airplane
361-1220,airplane
361-1221,humpback
361-1222,humpback
361-1223,humpback
361-1224,humpback
361-1227,humpback
361-1228,humpback
361-1232,humpback
361-1233,humpback
361-1234,humpback
361-1235,humpback
361-1236,humpback
361-1237,humpback
361-1238,humpback
361-1241,humpback
361-1242,humpback
361-1246,humpback
361-1247,humpback
361-1248,humpback
361-1249,humpback
368-391,mooring
368-392,mooring
368-393,mooring
368-394,mooring
368-395,mooring
368-396,mooring
368-397,mooring
368-401,mooring
368-402,mooring
368-403,mooring
368-404,flow noise
368-405,flow noise
368-406,flow noise
368-407,flow noise
368-408,flow noise
368-409,flow noise
368-410,flow noise
368-411,flow noise
368-412,flow noise
368-413,flow noise
368-414,flow noise
368-415,flow noise
368-416,flow noise
368-417,flow noise
368-418,flow noise
368-419,flow noise
368-420,flow noise
368-421,flow noise
368-422,flow noise
368-429,mooring
368-430,mooring
368-431,mooring
371-1565,flow noise
371-1566,flow noise
371-1567,flow noise-humpback
